,Tweet,ID,Length,Source,Favourites,Reweet_count,Timestamp,sentiment,popularity,sentimentValue
792,Which cutout Design do YOU prefer? #iPhone #iPhone14Pro #iOS16 https://t.co/E95aVdETTl,1565166741268926464,86,Twitter for iPhone,0,0,2022-09-01 02:36:45+00:00,0,Neutral,0.0
793,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565165441219461120,140,Twitter for Android,0,11272,2022-09-01 02:31:35+00:00,0,Neutral,0.0
794,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565164853098348544,140,Twitter for Android,0,11272,2022-09-01 02:29:14+00:00,0,Neutral,0.0
795,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565163568223248385,140,Twitter for Android,0,11272,2022-09-01 02:24:08+00:00,0,Neutral,0.0
796,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565163451814748161,140,Twitter for Android,0,11272,2022-09-01 02:23:40+00:00,0,Neutral,0.0
797,"You can recover deleted messages with #iOS16 😂@Apple  so messy and I love it 🤣💀

#fyp #AppleEvent #messy",1565162924749885440,104,Twitter for iPhone,0,0,2022-09-01 02:21:35+00:00,1,Positive,0.033333333333333326
798,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565162513569763328,140,Twitter for Android,0,11272,2022-09-01 02:19:57+00:00,0,Neutral,0.0
799,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565162395294502912,140,Twitter for Android,0,11272,2022-09-01 02:19:29+00:00,0,Neutral,0.0
800,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565161352154738688,140,Twitter for Android,0,11272,2022-09-01 02:15:20+00:00,0,Neutral,0.0
801,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565158549264932865,140,Twitter for Android,0,73,2022-09-01 02:04:12+00:00,1,Positive,0.8
802,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565158219143868416,140,Twitter for Android,0,11272,2022-09-01 02:02:53+00:00,0,Neutral,0.0
803,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565155883167846400,140,Twitter for Android,0,11272,2022-09-01 01:53:36+00:00,0,Neutral,0.0
804,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565154242024771585,140,Twitter for Android,0,11272,2022-09-01 01:47:05+00:00,0,Neutral,0.0
805,"Apple AirTag Hidden Feature - Automation!
#airtag #automation #ios16 #firmware 
https://t.co/g62suhMVjO https://t.co/cLi3W8JvZT",1565153989083136001,127,Twitter Web App,1,0,2022-09-01 01:46:04+00:00,-1,Negative,-0.16666666666666666
806,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565153832497446913,140,Twitter for Android,0,11272,2022-09-01 01:45:27+00:00,0,Neutral,0.0
807,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565153245945024513,140,Twitter for iPhone,0,73,2022-09-01 01:43:07+00:00,1,Positive,0.8
808,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565153150017110016,140,Twitter for Android,0,11272,2022-09-01 01:42:44+00:00,0,Neutral,0.0
809,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565151283266273280,140,Twitter for Android,0,11272,2022-09-01 01:35:19+00:00,0,Neutral,0.0
810,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565150748328861697,140,Twitter for Android,0,11272,2022-09-01 01:33:12+00:00,0,Neutral,0.0
811,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565150676321443840,140,Twitter for Android,0,11272,2022-09-01 01:32:54+00:00,0,Neutral,0.0
812,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565150512953307136,140,Twitter for Android,0,11272,2022-09-01 01:32:16+00:00,0,Neutral,0.0
813,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565150351346794496,140,Twitter for Android,0,11272,2022-09-01 01:31:37+00:00,0,Neutral,0.0
814,@appltrack @9to5mac Will match with the new search button #iOS16 https://t.co/AmbynFc8wb,1565150049109020672,88,Twitter for iPhone,9,0,2022-09-01 01:30:25+00:00,1,Positive,0.13636363636363635
815,"RT @_Kavsoft: SwiftUI 3D Shoe App UI - SceneKit - 3D Objects - Complex UI - Xcode 14 - SwiftUI Tutorials
https://t.co/IQThgIOz7P

#iOS16 #A…",1565149790282866688,140,Twitter Web App,0,7,2022-09-01 01:29:23+00:00,-1,Negative,-0.3
816,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565148669103702017,140,Twitter for Android,0,11272,2022-09-01 01:24:56+00:00,0,Neutral,0.0
817,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565148558629961728,140,Twitter for Android,0,11272,2022-09-01 01:24:30+00:00,0,Neutral,0.0
818,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565147138111475712,140,Twitter for Android,0,11272,2022-09-01 01:18:51+00:00,0,Neutral,0.0
819,"iOS16の「ロック画面設定」と「常時点灯ディスプレイ」の可能性〜Apple Watchを使用していないユーザーとっては大きいかも〜
#iPhone14 #常時点灯ディスプレイ #iOS16 #Apple… https://t.co/GHKqThGgR9",1565147118972637184,127,Instagram,0,0,2022-09-01 01:18:46+00:00,0,Neutral,0.0
820,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565146999380316160,140,Twitter for Android,0,11272,2022-09-01 01:18:18+00:00,0,Neutral,0.0
821,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565146615488610305,140,Twitter for iPhone,0,73,2022-09-01 01:16:46+00:00,1,Positive,0.8
822,"Give your #iPhone a dark soul 🔥 

400+ icons and 17+ #blackandwhite #wallpapers 

#nojailbreak required 🖤 
Get it h… https://t.co/2XnXj0Ogum",1565145974963585024,140,IFTTT,2,1,2022-09-01 01:14:14+00:00,-1,Negative,-0.15
823,RT @svejcarpavel: Nastavení soustředění na iOS 16 má hodně daleko do intuitivního a snadného 🤦🏻‍♂️ #ios16 #focus #soustredeni,1565145330181709826,125,Twitter for iPhone,0,1,2022-09-01 01:11:40+00:00,0,Neutral,0.0
824,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565145194454204418,140,Twitter for Android,0,11272,2022-09-01 01:11:08+00:00,0,Neutral,0.0
825,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565142873204572160,140,Twitter for Android,0,11272,2022-09-01 01:01:54+00:00,0,Neutral,0.0
826,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565142827469656064,140,Twitter for iPhone,0,11272,2022-09-01 01:01:43+00:00,0,Neutral,0.0
827,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565142283401302016,140,Twitter Web App,0,11272,2022-09-01 00:59:33+00:00,0,Neutral,0.0
828,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565142148416421888,140,Twitter for iPhone,0,11272,2022-09-01 00:59:01+00:00,0,Neutral,0.0
829,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565139575579611137,140,Twitter for Android,0,11272,2022-09-01 00:48:48+00:00,0,Neutral,0.0
830,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565138804813402112,140,Twitter for Android,0,11272,2022-09-01 00:45:44+00:00,0,Neutral,0.0
831,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565138621031669761,140,Twitter for Android,0,11272,2022-09-01 00:45:00+00:00,0,Neutral,0.0
832,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565137280985010176,140,Twitter for Android,0,11272,2022-09-01 00:39:41+00:00,0,Neutral,0.0
833,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565137243945123840,140,Twitter for Android,0,11272,2022-09-01 00:39:32+00:00,0,Neutral,0.0
834,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565136652850573312,140,Twitter for Android,0,11272,2022-09-01 00:37:11+00:00,0,Neutral,0.0
835,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565136508528775169,140,Twitter Web App,0,11272,2022-09-01 00:36:37+00:00,0,Neutral,0.0
836,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565135866611191808,140,Twitter for Android,0,11272,2022-09-01 00:34:04+00:00,0,Neutral,0.0
837,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565134353968930817,140,Twitter for iPhone,0,11272,2022-09-01 00:28:03+00:00,0,Neutral,0.0
838,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565134112112918530,140,Twitter for Android,0,11272,2022-09-01 00:27:05+00:00,0,Neutral,0.0
839,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565133803995426816,140,Twitter for Android,0,11272,2022-09-01 00:25:52+00:00,0,Neutral,0.0
840,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565133595567566848,140,Twitter for Android,0,11272,2022-09-01 00:25:02+00:00,0,Neutral,0.0
841,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565133354496045056,140,Twitter for iPhone,0,11272,2022-09-01 00:24:05+00:00,0,Neutral,0.0
842,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565133138229366784,140,Twitter for iPhone,0,11272,2022-09-01 00:23:13+00:00,0,Neutral,0.0
843,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565132944410554369,140,Twitter for Android,0,11272,2022-09-01 00:22:27+00:00,0,Neutral,0.0
844,"RT @ProfeJuAntonio: 🔥 TODO SOBRE LA ÚLTIMA ACTUALIZACIÓN PARA LOS JAILBREAK #unc0ver #Checkra1n EN #iOS16 y 15 🚀

🎥 https://t.co/lsxyC947pS…",1565132885979533313,140,Twitter Web App,0,15,2022-09-01 00:22:13+00:00,0,Neutral,0.0
845,"RT @JacobbSm1th: This would be a great optimization of the iPhone 14 Pro screen, but I think we won't see it until an iOS 16 jailbreak is r…",1565132458445934592,140,Twitter for iPhone,0,73,2022-09-01 00:20:31+00:00,1,Positive,0.8
846,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565132280955555840,140,Twitter for Android,0,11272,2022-09-01 00:19:49+00:00,0,Neutral,0.0
847,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565132145517281281,140,Twitter for iPhone,0,11272,2022-09-01 00:19:16+00:00,0,Neutral,0.0
848,"RT @_Kavsoft: SwiftUI 3D Shoe App UI - SceneKit - 3D Objects - Complex UI - Xcode 14 - SwiftUI Tutorials
https://t.co/IQThgIOz7P

#iOS16 #A…",1565130232180330496,140,Twitter for iPhone,0,7,2022-09-01 00:11:40+00:00,-1,Negative,-0.3
849,"A look ahead… #AppleEvent  
What’s Expected. #FarOut 🔭 👀

A quick look ahead and discussion on iOS Beta 8, watchOS9… https://t.co/r79jkGgtxx",1565130123510169601,140,Twitter for iPhone,4,0,2022-09-01 00:11:14+00:00,1,Positive,0.11666666666666665
850,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565129782580609029,140,Twitter for Android,0,11272,2022-09-01 00:09:53+00:00,0,Neutral,0.0
851,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565128825549176832,140,Twitter for Android,0,11272,2022-09-01 00:06:05+00:00,0,Neutral,0.0
852,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565128397885304832,140,Twitter for Android,0,11272,2022-09-01 00:04:23+00:00,0,Neutral,0.0
853,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565127696966877185,140,Twitter for Android,0,11272,2022-09-01 00:01:36+00:00,0,Neutral,0.0
854,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565127641622925312,140,Twitter for Android,0,11272,2022-09-01 00:01:23+00:00,0,Neutral,0.0
855,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565127423993163777,140,Twitter for Android,0,11272,2022-09-01 00:00:31+00:00,0,Neutral,0.0
856,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565127030903283713,140,Twitter for Android,0,11272,2022-08-31 23:58:57+00:00,0,Neutral,0.0
857,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565126611359649792,140,Twitter for iPhone,0,11272,2022-08-31 23:57:17+00:00,0,Neutral,0.0
858,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565125934201839616,140,Twitter for Android,0,11272,2022-08-31 23:54:36+00:00,0,Neutral,0.0
859,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565124493550313475,140,Twitter for Android,0,11272,2022-08-31 23:48:52+00:00,0,Neutral,0.0
860,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565124413611069440,140,Twitter for Android,0,11272,2022-08-31 23:48:33+00:00,0,Neutral,0.0
861,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565124172392833024,140,Twitter for Android,0,11272,2022-08-31 23:47:35+00:00,0,Neutral,0.0
862,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565124051244355587,140,Twitter for Android,0,11272,2022-08-31 23:47:07+00:00,0,Neutral,0.0
863,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565124029182521344,140,Twitter for Android,0,11272,2022-08-31 23:47:01+00:00,0,Neutral,0.0
864,"A look ahead… #AppleEvent 
What’s Expected. #FarOut 🔭 👀

A quick look ahead and discussion on iOS Beta 8, watchOS9… https://t.co/87LkImtmR0",1565122746421477376,139,Twitter for Mac,4,0,2022-08-31 23:41:55+00:00,1,Positive,0.11666666666666665
865,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565121879807229952,140,Twitter for Android,0,11272,2022-08-31 23:38:29+00:00,0,Neutral,0.0
866,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565121657425240064,140,Twitter for Android,0,11272,2022-08-31 23:37:36+00:00,0,Neutral,0.0
867,"RT @xBank_Official: ---------
Sign up xBank to get - 
5 USDT + 500 BUSD
 
𝗚𝗲𝘁 𝗬𝗼𝘂𝗿 𝗥𝗲𝘄𝗮𝗿𝗱𝘀 𝗡𝗼𝘄: https://t.co/gFOyxibCmZ
---------
#USDT #BU…",1565120317915246592,140,Twitter for Android,0,11272,2022-08-31 23:32:16+00:00,0,Neutral,0.0
